case_id,state,isMetro,areaname,county,family_member_count,housing_cost,food_cost,transportation_cost,healthcare_cost,other_necessities_cost,childcare_cost,taxes,total_cost,median_family_income
2517,TN,True,"Maury County, TN HUD Metro FMR Area",Maury County,1p3c,16104.0,9294.7332,14368.8347964765,13726.638,9202.96212,13583.4888,6659.0706,81711.4224,69890.9140625
2510,TN,True,"Knoxville, TN HUD Metro FMR Area",Loudon County,1p2c,10111.8318,6653.6946,14561.957490161414,9571.9416,6074.81136,11559.53688,4021.17588,61353.4752,70669.25
2881,VA,True,"Charlottesville, VA HUD Metro FMR Area",Fluvanna County,2p3c,18493.2984,13178.1288,11467.190455887088,19194.006,11475.80712,18961.6176,15849.7344,114455.6484,93759.484375
2846,VT,False,"Rutland County, VT",Rutland County,2p1c,11016.0,8167.40184,15649.63764151946,18814.1196,6950.90328,8266.5564,9426.64824,76738.98,76331.1640625
2770,TX,False,"Sutton County, TX",Sutton County,1p4c,11628.0,9255.55596,17363.568069384324,16385.712,7566.936,9280.93872,2117.55468,70236.4332,62422.80859375
2033,ND,False,"Foster County, ND",Foster County,1p0c,7548.0,3351.16548,13806.606190479019,4638.69,3949.19748,0.0,4941.924,36215.862,94211.2890625
377,FL,True,"Tampa-St. Petersburg-Clearwater, FL MSA",Pasco County,2p1c,14521.0164,7978.01292,12575.433640839368,12449.4768,8152.28616,7498.91532,7144.17996,70781.8296,67147.234375
29,AL,False,"Fayette County, AL",Fayette County,2p3c,9624.0,11860.31616,15358.000137661189,19801.0812,7784.6148,13730.6376,9031.6326,86244.4272,52757.296875
1611,MO,False,"Taney County, MO",Taney County,2p0c,7260.0,6105.7614,13514.154590319875,12205.38,4842.9426,0.0,6275.06616,48805.758,55411.640625
2927,VA,False,"Rockbridge County-Buena Vista city-Lexington city, VA HUD Nonmetr",Rockbridge County,1p3c,12406.824,9175.18728,12999.126362119894,13157.898,7820.0142,12695.484,8881.22676,78499.4592,69682.46875
356,FL,True,"Sebastian-Vero Beach, FL MSA",Indian River County,1p2c,12708.0,8468.33784,11693.47801734002,9811.19088,7673.02224,11887.0452,5313.57024,67769.3256,71933.2734375
2622,TX,True,"Dallas, TX HUD Metro FMR Area",Ellis County,2p1c,14701.8396,6818.00532,12939.366359619016,13917.6372,7797.48852,7876.25616,7544.81256,73136.6832,88461.0625
2228,OK,False,"Texas County, OK",Texas County,1p1c,9288.0,4587.1242,11725.97082119082,8244.48264,5027.50488,6175.95336,5739.16812,51228.6264,62025.42578125
2769,TX,False,"Stonewall County, TX",Stonewall County,2p3c,12528.0,10469.29104,14392.026067436913,19172.772,8332.8252,9561.09744,4985.44524,81069.9552,72273.1484375
2186,OK,False,"Greer County, OK",Greer County,1p0c,6588.0,3320.04012,14690.711272575045,5518.79004,3590.07384,0.0,5681.78724,36155.238,56957.015625
13,AL,False,"Clarke County, AL",Clarke County,1p1c,7608.0,4480.09128,13435.997840535703,8495.9568,4379.99232,4935.015,5385.46476,47113.3188,54376.6015625
764,IN,False,"Parke County, IN",Parke County,1p0c,6504.0,2801.28372,14472.60245458138,5574.69,3371.6712,0.0,5311.26156,35075.358,61647.5546875
475,GA,False,"Jenkins County, GA",Jenkins County,2p4c,10440.0,13573.4496,11949.002557030451,20265.6096,8701.02024,9026.25516,5639.703,81628.9392,40697.22265625
2273,PA,True,"Pittsburgh, PA HUD Metro FMR Area",Allegheny County,1p1c,11997.60792,4908.2226,15102.51782100803,5281.74204,6125.64912,9991.67508,6505.5666,54845.1216,87770.0078125
90,AK,False,"Sitka City and Borough, AK",Sitka City and Borough,1p0c,10344.0,3227.59128,12934.141734846353,6225.27984,4917.5226,0.0,5602.06644,41412.7176,94401.25
125,AR,False,"Columbia County, AR",Columbia County,1p3c,10416.0,8697.00216,13162.475259743265,12022.1772,6925.39452,10416.44532,5674.21104,66812.3736,49350.28515625
345,FL,True,"Tallahassee, FL HUD Metro FMR Area",Gadsden County,2p1c,8407.91676,6983.721,16028.939351622208,15745.3464,5576.99748,5918.13972,5905.90608,63537.7092,52053.91796875
1590,MO,False,"Pulaski County, MO",Pulaski County,2p2c,9492.0,9474.35748,14306.17194060284,19714.5552,6872.25948,10027.44072,8156.08596,77318.7192,66286.7578125
488,GA,True,"Brunswick, GA MSA",McIntosh County,1p3c,13175.6304,9533.8272,13669.466915031253,11305.76508,8228.532,11668.69992,7648.54692,75401.3676,70091.1484375
653,IL,False,"Lee County, IL",Lee County,1p3c,11040.0,7949.8374,11169.02663547025,14272.2288,6880.76736,13458.3792,7873.26564,74745.5628,77645.5078125
1855,NM,True,"Albuquerque, NM MSA",Valencia County,2p4c,15730.6236,13349.4672,14283.456628547214,13932.8172,10536.86352,17149.332,7692.29664,94033.746,56368.64453125
2727,TX,False,"Navarro County, TX",Navarro County,2p1c,9876.0,6060.4494,14588.009183645201,13733.3112,5774.4042,5071.54356,5137.31256,59072.5368,59408.046875
2358,SC,False,"Chesterfield County, SC",Chesterfield County,1p0c,6684.0,2894.66016,14889.597626343872,5086.79004,3470.7264,0.0,5186.16024,34167.738,51074.328125
1545,MO,False,"Grundy County, MO",Grundy County,2p4c,10344.0,13349.4672,14722.602464369365,21071.808,8585.0772,10232.10348,6427.49196,84917.0628,65643.9609375
541,GA,False,"Ware County, GA",Ware County,1p1c,7836.0,4373.05812,12030.995337901382,7975.04592,4423.8234,5137.31364,4679.21076,45182.7336,50313.44921875
2681,TX,True,"Dallas, TX HUD Metro FMR Area",Kaufman County,2p4c,18806.1168,12856.7004,16000.41622409676,22780.4664,11472.68772,14910.0732,7926.25776,105122.1216,81456.0546875
1095,KY,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Pendleton County,2p2c,9773.62572,8964.65988,13026.670709623038,17139.4872,6789.61968,15286.272,10301.47632,84084.486,71686.8359375
1976,NC,False,"Martin County, NC",Martin County,2p0c,6492.0,5230.79292,14011.084406087479,12669.5796,4247.63016,0.0,6621.38676,48501.1992,48493.9140625
1018,KY,True,"Cincinnati, OH-KY-IN  HUD Metro FMR Area",Campbell County,1p4c,14923.7436,11267.63376,14923.790022017396,17246.5356,9490.16892,19066.44,13210.4136,98754.4332,85672.203125
1776,NV,False,"Humboldt County, NV",Humboldt County,2p4c,13896.0,14469.3876,12198.384371011281,25787.2032,10277.89824,16051.3812,8095.61724,105919.512,85489.4296875
1905,NY,False,"Seneca County, NY",Seneca County,1p0c,8364.0,2739.03312,12202.945887183447,5306.18004,4023.0666,0.0,6141.71304,37623.7032,72430.2578125
900,KS,False,"Bourbon County, KS",Bourbon County,1p2c,8616.0,6631.2912,13208.324380421103,10799.0772,5524.69524,8928.5478,4732.41396,57117.7968,53834.4375
3071,WV,True,"Huntington-Ashland, WV-KY-OH HUD Metro FMR Area",Wayne County,1p2c,8716.63992,6071.21628,14507.281211336522,17802.102,5358.22344,15420.1836,9813.3516,75498.258,53795.41796875
1078,KY,False,"Marshall County, KY",Marshall County,2p4c,11064.0,12901.4988,14271.33088056006,25146.2844,8683.64496,12480.6108,9544.41432,95515.1664,76260.3203125
2711,TX,True,"Martin County, TX HUD Metro FMR Area",Martin County,2p0c,7140.0,5535.13032,15431.409835652983,10826.95968,4592.69976,0.0,5282.23824,47215.2072,83879.3671875
823,IA,False,"Delaware County, IA",Delaware County,1p4c,12276.0,10609.13604,11005.938294476082,13872.93,8292.18756,11748.54708,7984.06272,79452.2928,78040.8359375
919,KS,False,"Elk County, KS",Elk County,1p4c,10716.0,11267.63376,13958.013969624542,16633.362,7965.5376,10079.09844,6220.37472,77876.01,59042.49609375
1921,NC,False,"Anson County, NC",Anson County,1p0c,6408.0,2905.03512,14525.488464268159,5122.79004,3374.48004,0.0,5356.41396,34256.4,52531.39453125
638,IL,True,"Davenport-Moline-Rock Island, IA-IL MSA",Henry County,2p1c,8402.1372,6297.18528,13685.198685250838,13709.5152,5326.14444,8924.56932,8696.69532,66024.8556,78149.6796875
262,CO,False,"Dolores County, CO",Dolores County,2p1c,9000.0,8475.15888,13884.755783240973,10056.30756,6331.93872,7341.63792,7608.03144,64859.1216,57438.59375
1477,MS,False,"Pearl River County, MS",Pearl River County,2p3c,12048.0,11530.86396,10329.330284459946,20638.8276,8543.5518,4911.4428,7118.24196,79958.9532,58753.9609375
1819,NJ,True,"Middlesex-Somerset-Hunterdon, NJ HUD Metro FMR Area",Somerset County,1p3c,28040.8008,11117.8176,13505.475660005894,12204.2184,14188.7124,24134.7468,20417.2968,123699.084,141682.484375
2791,TX,False,"Washington County, TX",Washington County,1p3c,13476.0,8218.81644,14607.372725224548,13636.0944,7860.88764,10097.4588,4270.68756,71370.1056,72435.390625
2489,TN,True,"Morristown, TN MSA",Hamblen County,2p3c,12687.5532,10688.92752,14481.948295840137,16722.6528,8470.221,12043.3824,4585.1796,78818.3028,56017.46875
1039,KY,False,"Garrard County, KY",Garrard County,1p4c,10632.0,9987.22044,11079.770089724461,14091.3264,7471.15644,12410.3616,6528.1326,75856.488,65631.640625
71,AK,False,"Bethel Census Area, AK",Bethel Census Area,1p2c,19368.0,7370.99052,13789.493109336849,12199.7796,9688.59084,22122.6372,10934.37528,91846.014,55433.203125
2441,SD,False,"Moody County, SD",Moody County,2p4c,10776.0,13931.826,11949.15008623574,25713.234,8952.61884,13095.5976,5584.89072,93838.002,79100.515625
1762,NE,False,"Thomas County, NE",Thomas County,1p3c,11628.0,9205.07304,12374.59356319649,19472.6232,7548.6438,18266.8356,12842.484,94345.4532,83429.6171875
1577,MO,False,"New Madrid County, MO",New Madrid County,1p4c,9876.0,10133.55396,12033.894085654094,20469.2868,7250.25072,9999.1458,6388.60908,77086.758,48116.04296875
700,IL,True,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",Will County,1p3c,20267.6688,9264.84744,13662.802279174959,13404.2772,10700.79492,22496.4912,16885.0476,106283.8944,104613.0390625
1555,MO,True,"St. Louis, MO-IL HUD Metro FMR Area",Jefferson County,2p2c,10627.83912,9324.44532,14911.708966397155,15334.9596,7229.49972,13907.436,8743.4766,80061.1344,76963.6953125
696,IL,False,"Washington County, IL",Washington County,1p2c,9132.0,6452.0676,13257.87470652113,12736.9932,5646.72252,12113.9388,7815.54708,67858.3296,80728.0390625
3157,WY,False,"Hot Springs County, WY",Hot Springs County,1p1c,9600.0,5183.45028,12794.4236136434,10852.9614,5356.62708,8131.51752,5599.875,57610.0896,78295.484375
3163,WY,False,"Park County, WY",Park County,2p2c,10380.0,10253.89236,11201.7397445523,21705.9228,7476.47244,20585.6304,9374.72676,95801.8716,76556.0390625
305,CO,True,"Teller County, CO HUD Metro FMR Area",Teller County,2p4c,19800.0,15634.1064,15183.766201386503,15607.5612,12839.1744,20268.1128,13828.2888,115625.766,81644.9921875
2589,TX,False,"Cherokee County, TX",Cherokee County,2p1c,8928.0,6912.69948,14731.080388862629,13433.6868,5739.7104,4724.27532,5100.57024,58859.8008,59055.84765625
92,AK,False,"Southeast Fairbanks Census Area, AK",Southeast Fairbanks Census Area,1p2c,14520.0,6776.26464,12710.358715587769,12750.0516,7716.47676,19828.986,8438.4924,81992.7132,87256.59375
1672,MT,False,"Treasure County, MT",Treasure County,1p3c,14964.0,9444.16704,13857.316346784517,12563.1696,8844.04176,18918.5112,13290.4848,93042.726,56957.015625
2719,TX,False,"Mills County, TX",Mills County,2p1c,8808.0,6415.55352,13896.958814054651,13733.3112,5516.09364,4695.48156,5128.53516,59021.6952,63834.6953125
1157,LA,True,"New Orleans-Metairie, LA HUD Metro FMR Area",Plaquemines Parish,2p2c,16414.2732,9534.32148,14256.945025814246,17462.8128,9402.19848,12365.7336,10457.6016,89652.3516,68485.1875
1275,MI,True,"Lansing-East Lansing, MI MSA",Eaton County,1p4c,13860.6036,10828.63476,9945.768145521826,12786.0408,8945.88504,19897.8564,9097.656,88569.2928,80828.6640625
357,FL,False,"Jackson County, FL",Jackson County,2p2c,8808.0,9654.24972,11181.631990716485,16776.3648,6689.60088,9623.07348,4874.71104,70443.8784,53542.81640625
951,KS,False,"McPherson County, KS",McPherson County,1p0c,6756.0,3288.91512,16367.142741878964,5634.69,3639.66912,0.0,5698.00596,36016.9308,73652.1796875
2339,RI,True,"Providence-Fall River, RI-MA HUD Metro FMR Area",Bristol County,1p4c,18142.8108,17303.8656,14399.881713804212,10923.99612,12843.7284,21046.8732,13894.3056,107522.9532,115787.984375
2781,TX,False,"Tyler County, TX",Tyler County,2p3c,11532.0,10249.65528,13958.756360486523,18753.8976,7892.35248,9316.04376,4462.0704,78127.4472,62189.71875
3051,WV,False,"Mingo County, WV",Mingo County,1p4c,10092.0,11450.54952,11604.706380374853,27893.484,7805.71512,13244.4912,12506.4768,96238.8756,45171.10546875
2793,TX,False,"Wharton County, TX",Wharton County,2p3c,12540.0,9261.29664,14389.262476613645,19172.772,7899.46944,9702.3918,4484.172,78251.4372,63081.00390625
104,AZ,True,"Phoenix-Mesa-Scottsdale, AZ MSA",Maricopa County,2p0c,12428.0964,5991.63576,12504.83187994987,9448.76004,6674.19504,0.0,6893.33568,53407.02,78828.40625
737,IN,True,"Kokomo, IN MSA",Howard County,1p3c,12228.0,8248.70292,13470.904996692692,12537.5436,7419.51708,20599.3428,8844.60936,82553.1036,66264.1640625
1555,MO,True,"St. Louis, MO-IL HUD Metro FMR Area",Jefferson County,2p1c,10627.83912,7362.498,10367.123716980612,12660.8304,6518.60892,7336.42524,7993.47288,66711.4632,76963.6953125
2223,OK,False,"Roger Mills County, OK",Roger Mills County,2p0c,6840.0,6238.90944,12693.021197820328,11037.58008,4739.00496,0.0,6946.78932,50437.98,63504.05859375
1504,MS,True,"Yazoo County, MS HUD Metro FMR Area",Yazoo County,1p2c,8916.0,7012.14336,16473.572980375382,11749.10664,5771.39424,7762.95192,5135.53896,58094.3316,46371.46484375
1653,MT,False,"Musselshell County, MT",Musselshell County,1p3c,14040.0,9474.05352,15123.409928792691,10471.05756,8520.06888,18846.006,11487.03876,87143.262,53801.578125
2738,TX,False,"Pecos County, TX",Pecos County,1p3c,15168.0,8756.77512,12104.899959097862,13665.9816,8668.88964,10420.91532,5004.7266,74838.1524,62824.296875
2356,SC,False,"Cherokee County, SC",Cherokee County,1p0c,5712.0,2697.53244,10896.296417679601,5230.79004,3047.1054,0.0,4680.40032,31849.3092,52962.66015625
2283,PA,False,"Cameron County, PA",Cameron County,2p0c,6588.0,5611.2144,13504.451014597622,8908.36008,4420.25652,0.0,5928.80856,44557.5348,57366.71875
3099,WI,True,"Green County, WI HUD Metro FMR Area",Green County,2p1c,10296.0,6533.92164,14778.119202717222,11492.29536,6098.14416,10336.13748,7988.41404,67381.5996,82011.5703125
1359,MN,False,"Freeborn County, MN",Freeborn County,1p2c,8808.0,7258.5762,15522.35005118649,11699.904,5821.55424,11193.46656,5275.18356,62668.3008,66021.8359375
1717,NE,True,"Hamilton County, NE HUD Metro FMR Area",Hamilton County,1p4c,12444.0,10426.21872,14245.798121010608,18557.8536,8286.78228,21927.6912,12525.6324,98829.1176,79762.8203125
1606,MO,False,"Shannon County, MO",Shannon County,1p1c,7944.0,4250.73492,13584.37289124126,9857.27784,4418.6334,4656.01572,5271.48048,48751.1568,45796.44140625
925,KS,False,"Geary County, KS",Geary County,2p3c,15564.0,11457.65256,13059.322492771633,19979.1444,9791.01048,11531.15256,9015.1326,90123.6444,59946.10546875
2974,VA,True,"Richmond, VA MSA",Richmond city,2p3c,16982.0508,11823.70968,12425.733253987652,17644.1748,10437.46284,17938.7772,11810.6484,99435.1872,66234.390625
838,IA,True,"Omaha-Council Bluffs, NE-IA HUD Metro FMR Area",Harrison County,1p0c,6414.34788,3112.53768,13278.835218215154,4837.34988,3451.9662,0.0,5605.0704,35074.524,78711.3515625
1551,MO,False,"Howell County, MO",Howell County,2p2c,7944.0,8065.19676,15131.19801676501,14218.0488,5800.76328,8745.66792,5148.71892,63485.8416,48416.90234375
1644,MT,False,"Lake County, MT",Lake County,1p4c,12828.0,12035.8812,13417.125082637298,13860.9084,9009.16404,17677.4196,10837.53876,90804.9252,59389.56640625
1997,NC,True,"Rowan County, NC HUD Metro FMR Area",Rowan County,2p2c,10692.0,8245.08912,14812.334337412494,13546.9992,6861.65484,13501.2168,7991.6016,75387.4224,62372.49609375
971,KS,False,"Rawlins County, KS",Rawlins County,2p1c,8616.0,7338.82476,15419.89680361985,14049.0108,5781.06228,6006.09636,7498.53876,64056.8256,73332.8359375
2128,OH,False,"Morgan County, OH",Morgan County,1p4c,10956.0,10023.80352,15069.61962193972,14697.4752,7601.80956,13531.5744,4878.99204,75797.6772,51027.09375
1097,KY,False,"Pike County, KY",Pike County,1p2c,8532.0,6429.66432,15399.85727988167,9175.80912,5421.20136,10920.92508,5715.1524,58483.476,45432.9453125
928,KS,False,"Grant County, KS",Grant County,1p0c,6516.0,2822.03412,12158.609460725223,5958.69,3383.53788,0.0,5544.71076,35273.634,76556.0390625
2391,SC,True,"Charlotte-Concord-Gastonia, NC-SC HUD Metro FMR Area",York County,1p1c,12653.5248,4755.31824,12054.397119311994,7761.43428,6307.91016,6831.9588,6935.7576,57320.5548,84222.328125
1754,NE,True,"Saunders County, NE HUD Metro FMR Area",Saunders County,1p1c,9324.0,5045.83632,13667.30247093607,8350.05324,5206.75812,8398.97976,6404.8044,55771.9044,85891.9453125
785,IN,True,"Evansville, IN-KY MSA",Vanderburgh County,1p1c,10301.99712,4311.89652,12018.103311401364,7523.78028,5295.19008,10255.05108,6328.6524,54432.5976,68162.765625
3119,WI,True,"Oconto County, WI HUD Metro FMR Area",Oconto County,1p2c,8880.0,6855.32148,13200.135488585292,10102.36236,5701.52784,15526.584,7808.87916,68802.4104,74126.5703125
1259,MI,False,"Baraga County, MI",Baraga County,2p3c,10956.0,12043.3464,14307.702730386367,20439.9048,8333.57076,15624.732,9492.45336,92588.0268,58696.45703125
3129,WI,False,"Richland County, WI",Richland County,1p1c,8808.0,4785.89976,13987.987110929023,6821.625,4925.60592,8416.09572,6147.41016,52068.4044,65574.140625
2293,PA,True,"Harrisburg-Carlisle, PA MSA",Dauphin County,1p0c,7755.29664,3361.54068,9170.447762327063,4984.53996,4028.06832,0.0,5229.32628,34363.7784,78421.7890625
1597,MO,True,"St. Louis, MO-IL HUD Metro FMR Area",St. Charles County,1p0c,9256.55268,3320.04012,15089.415959042035,4585.34988,4556.99556,0.0,5809.83576,37442.982,103011.1875
481,GA,True,"Albany, GA MSA",Lee County,2p4c,13928.3472,15230.9352,15346.710306801531,20818.626,10565.55756,12197.3172,9277.53144,97105.6524,81660.3984375
2241,OR,False,"Coos County, OR",Coos County,1p0c,7116.0,3423.7914,16111.387849753692,5229.2802,3818.982,0.0,6804.14868,37524.4368,60305.4921875
1495,MS,False,"Union County, MS",Union County,1p4c,10908.0,11157.8826,12540.918762634268,17568.7524,7995.33912,4613.25912,4469.5506,69513.2232,58446.9375
2149,OH,False,"Tuscarawas County, OH",Tuscarawas County,1p4c,11928.0,10718.88576,15509.83139444578,15593.7192,8205.85992,14002.7928,5859.88296,79424.478,66737.53125
773,IN,False,"Rush County, IN",Rush County,2p0c,6720.0,5268.83496,13764.11120491937,10021.37988,4344.02784,0.0,6070.66812,45678.0,66211.796875
1364,MN,False,"Hubbard County, MN",Hubbard County,2p2c,8808.0,9774.17796,12804.799467878938,13235.7948,6733.05612,11170.13964,6612.02712,71898.0408,69952.5234375
2074,OH,False,"Ashtabula County, OH",Ashtabula County,2p2c,8808.0,8514.92796,11901.616806284017,12924.7524,6276.78,12081.6216,5705.11344,68638.998,59115.40234375
2218,OK,False,"Payne County, OK",Payne County,1p0c,8016.0,3164.41296,8483.239900236731,5518.79004,4051.10448,0.0,5879.94144,37139.4372,65170.59375
1439,MS,True,"Memphis, TN-MS-AR HUD Metro FMR Area",DeSoto County,1p1c,12334.6908,4525.96248,13842.809018914335,8444.00688,6109.27956,5816.5338,6790.4334,55511.1744,81191.1328125
2573,TX,True,"College Station-Bryan, TX MSA",Brazos County,2p2c,11092.70652,8125.16088,13746.769239377698,16313.2164,6963.3918,11808.90456,5360.38296,73210.3008,74160.4609375
646,IL,True,"Chicago-Joliet-Naperville, IL HUD Metro FMR Area",Kane County,1p0c,12142.2228,3133.28796,15899.24639957301,5101.34988,5534.91984,0.0,7425.1956,43464.5004,97553.609375
1785,NV,False,"White Pine County, NV",White Pine County,1p1c,9624.0,4770.609,14389.53996865487,9667.44,5215.73472,7502.14452,5256.80856,55605.4224,74175.859375
66,AL,False,"Wilcox County, AL",Wilcox County,1p1c,7608.0,4740.02784,14263.199393325203,8495.9568,4474.17732,4833.5424,5444.45688,47388.498,43576.4453125
